age,workclass,education,marital-status,occupation,race,sex,hours-per-week,native-country,income
36,Self-emp-not-inc,11th,Married-civ-spouse,Other-service,White,Female,36,United-States,<=50K
50,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,49,United-States,<=50K
30,Without-pay,Some-college,Married-civ-spouse,Prof-specialty,White,Male,48,United-States,<=50K
17,Private,11th,Never-married,Adm-clerical,White,Female,35,United-States,<=50K
38,Private,HS-grad,Divorced,Machine-op-inspct,Black,Male,46,United-States,<=50K
53,Private,Bachelors,Never-married,Sales,White,Female,47,United-States,<=50K
58,Private,Assoc-acdm,Married-civ-spouse,Protective-serv,Black,Female,40,United-States,>50K
36,Private,HS-grad,Never-married,Transport-moving,White,Male,20,United-States,<=50K
38,Private,1st-4th,Divorced,Armed-Forces,White,Female,58,United-States,<=50K
44,Self-emp-not-inc,HS-grad,Divorced,Tech-support,Black,Male,64,United-States,<=50K
34,Private,11th,Never-married,Farming-fishing,White,Male,58,United-States,<=50K
44,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,39,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Black,Male,12,Other,<=50K
51,Local-gov,11th,Divorced,Tech-support,White,Male,41,United-States,<=50K
47,Private,7th-8th,Never-married,Armed-Forces,White,Male,23,United-States,<=50K
48,Private,10th,Married-civ-spouse,Prof-specialty,White,Male,47,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Female,30,United-States,<=50K
63,Private,9th,Divorced,Craft-repair,White,Male,30,United-States,<=50K
44,Private,Some-college,Divorced,Protective-serv,White,Male,52,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,<=50K
28,Without-pay,HS-grad,Never-married,Priv-house-serv,Black,Female,24,United-States,<=50K
36,State-gov,11th,Never-married,Machine-op-inspct,White,Female,24,United-States,<=50K
39,Private,Assoc-voc,Never-married,Protective-serv,White,Male,45,United-States,<=50K
27,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Female,42,United-States,<=50K
34,Private,10th,Never-married,Prof-specialty,White,Male,42,United-States,<=50K
35,Self-emp-not-inc,HS-grad,Never-married,Protective-serv,White,Male,39,United-States,<=50K
38,Private,Prof-school,Divorced,Transport-moving,Black,Male,62,Germany,>50K
17,Private,Assoc-voc,Married-civ-spouse,Other-service,Black,Female,28,United-States,>50K
36,Private,Bachelors,Divorced,Armed-Forces,White,Male,38,Other,>50K
33,Self-emp-inc,Bachelors,Separated,Machine-op-inspct,White,Female,35,United-States,<=50K
37,Local-gov,Some-college,Separated,Armed-Forces,Black,Female,31,United-States,<=50K
51,Private,Some-college,Divorced,Protective-serv,White,Male,61,United-States,<=50K
64,Self-emp-not-inc,Bachelors,Never-married,Sales,White,Male,52,Germany,>50K
46,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,49,United-States,>50K
21,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Female,28,Other,<=50K
33,Private,Bachelors,Divorced,Transport-moving,White,Female,48,United-States,<=50K
45,Private,Assoc-voc,Divorced,Armed-Forces,White,Male,41,United-States,<=50K
44,Private,HS-grad,Never-married,Protective-serv,White,Female,34,United-States,<=50K
50,Private,10th,Married-civ-spouse,Prof-specialty,White,Male,38,United-States,<=50K
36,Private,Assoc-voc,Never-married,Tech-support,White,Female,36,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,42,Other,<=50K
60,Private,Prof-school,Never-married,Priv-house-serv,White,Male,51,Philippines,<=50K
38,Local-gov,7th-8th,Never-married,Sales,Black,Male,41,United-States,<=50K
24,Private,Some-college,Never-married,Tech-support,White,Male,39,United-States,<=50K
57,Private,Some-college,Never-married,Farming-fishing,Black,Male,40,United-States,<=50K
18,Local-gov,HS-grad,Never-married,Craft-repair,White,Male,29,United-States,<=50K
17,Federal-gov,Some-college,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,47,United-States,>50K
48,Private,HS-grad,Never-married,Armed-Forces,White,Male,39,Other,<=50K
49,Private,Bachelors,Never-married,Farming-fishing,Asian-Pac-Islander,Male,31,United-States,<=50K
43,Private,HS-grad,Divorced,Transport-moving,White,Male,39,United-States,>50K
21,Local-gov,11th,Married-civ-spouse,Sales,White,Female,35,United-States,>50K
37,Private,Some-college,Married-civ-spouse,Protective-serv,White,Male,38,United-States,<=50K
34,Private,HS-grad,Divorced,Adm-clerical,White,Male,45,Germany,<=50K
31,Private,7th-8th,Married-civ-spouse,Prof-specialty,White,Male,30,United-States,<=50K
56,Private,Bachelors,Never-married,Tech-support,White,Female,44,United-States,>50K
24,Private,HS-grad,Divorced,Tech-support,White,Male,22,United-States,<=50K
42,Without-pay,Prof-school,Married-civ-spouse,Priv-house-serv,White,Male,38,United-States,<=50K
53,Never-worked,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,15,United-States,<=50K
42,Private,Some-college,Divorced,Handlers-cleaners,White,Male,35,United-States,<=50K
54,Local-gov,11th,Married-civ-spouse,Adm-clerical,White,Female,17,United-States,<=50K
45,Private,Some-college,Never-married,Armed-Forces,Black,Male,54,United-States,>50K
43,Private,HS-grad,Never-married,Other-service,White,Female,35,United-States,<=50K
42,Private,Some-college,Never-married,Sales,White,Male,12,United-States,<=50K
45,Private,5th-6th,Married-civ-spouse,Other-service,White,Female,30,United-States,<=50K
32,Self-emp-inc,Some-college,Married-civ-spouse,Armed-Forces,White,Female,40,United-States,<=50K
21,Private,Some-college,Married-civ-spouse,Other-service,White,Male,28,United-States,<=50K
50,Private,HS-grad,Never-married,Machine-op-inspct,White,Female,31,United-States,<=50K
53,Private,9th,Never-married,Handlers-cleaners,White,Female,36,United-States,<=50K
41,Private,9th,Divorced,Protective-serv,White,Male,55,United-States,<=50K
30,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Female,44,United-States,>50K
17,Private,Assoc-voc,Widowed,Handlers-cleaners,Asian-Pac-Islander,Male,38,United-States,<=50K
39,Self-emp-not-inc,HS-grad,Divorced,Machine-op-inspct,White,Male,37,United-States,<=50K
20,Private,1st-4th,Never-married,Farming-fishing,White,Male,44,United-States,<=50K
18,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,25,United-States,<=50K
37,Private,Some-college,Never-married,Craft-repair,White,Female,60,United-States,<=50K
28,Private,9th,Never-married,Exec-managerial,White,Female,25,United-States,<=50K
42,State-gov,HS-grad,Never-married,Armed-Forces,White,Male,56,United-States,<=50K
35,Private,9th,Never-married,Machine-op-inspct,White,Female,51,United-States,<=50K
30,Private,Bachelors,Never-married,Other-service,White,Male,42,United-States,>50K
17,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,34,United-States,<=50K
26,Local-gov,HS-grad,Married-civ-spouse,Other-service,White,Male,37,United-States,<=50K
27,Private,Some-college,Married-civ-spouse,Craft-repair,White,Female,18,United-States,<=50K
22,Local-gov,Assoc-voc,Divorced,Adm-clerical,White,Male,45,United-States,<=50K
33,Private,Some-college,Divorced,Transport-moving,White,Male,36,United-States,>50K
23,Private,Bachelors,Never-married,Farming-fishing,White,Male,31,United-States,<=50K
35,Private,Some-college,Never-married,Farming-fishing,White,Male,35,United-States,<=50K
41,Private,Preschool,Married-civ-spouse,Farming-fishing,White,Male,24,United-States,<=50K
27,Private,10th,Married-civ-spouse,Protective-serv,White,Male,38,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Male,31,United-States,>50K
20,Private,10th,Married-AF-spouse,Other-service,Black,Male,37,Other,<=50K
23,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Female,36,United-States,<=50K
36,Self-emp-not-inc,12th,Married-civ-spouse,Transport-moving,White,Male,20,United-States,<=50K
46,Private,Masters,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
49,Private,HS-grad,Married-civ-spouse,Priv-house-serv,White,Female,37,United-States,>50K
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Priv-house-serv,White,Male,62,United-States,<=50K
33,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,White,Male,25,United-States,<=50K
36,Private,Some-college,Widowed,Craft-repair,White,Male,52,United-States,<=50K
24,Private,HS-grad,Never-married,Priv-house-serv,White,Male,39,United-States,<=50K
21,Self-emp-not-inc,Some-college,Never-married,Transport-moving,White,Male,43,United-States,>50K
40,Local-gov,Prof-school,Never-married,Adm-clerical,White,Male,22,United-States,<=50K
27,Private,11th,Married-civ-spouse,Craft-repair,White,Male,17,United-States,<=50K
54,Private,HS-grad,Never-married,Exec-managerial,Black,Male,50,United-States,>50K
18,Private,HS-grad,Divorced,Sales,White,Female,45,Other,<=50K
44,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,White,Male,35,United-States,<=50K
24,Private,HS-grad,Never-married,Sales,White,Male,31,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Other-service,White,Female,55,United-States,<=50K
45,Private,Bachelors,Divorced,Adm-clerical,White,Female,60,United-States,<=50K
29,Private,HS-grad,Divorced,Adm-clerical,White,Male,13,United-States,<=50K
31,Private,HS-grad,Never-married,Other-service,Black,Female,46,United-States,<=50K
27,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,White,Female,48,United-States,<=50K
61,Private,Bachelors,Never-married,Transport-moving,White,Male,46,United-States,<=50K
29,Private,Some-college,Never-married,Exec-managerial,White,Female,39,United-States,<=50K
38,Private,HS-grad,Widowed,Priv-house-serv,Black,Male,27,United-States,<=50K
35,Private,Masters,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Male,36,United-States,>50K
40,State-gov,Some-college,Divorced,Machine-op-inspct,White,Female,58,United-States,<=50K
30,Private,11th,Divorced,Adm-clerical,White,Female,50,Mexico,<=50K
35,Private,Some-college,Married-civ-spouse,Other-service,White,Male,23,United-States,<=50K
43,State-gov,Bachelors,Married-civ-spouse,Tech-support,White,Male,23,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,33,United-States,<=50K
52,Private,Assoc-voc,Widowed,Prof-specialty,Black,Male,22,United-States,<=50K
53,Private,11th,Never-married,Protective-serv,White,Male,47,United-States,<=50K
45,Private,10th,Never-married,Tech-support,White,Female,39,United-States,<=50K
38,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,44,Other,<=50K
17,Self-emp-not-inc,HS-grad,Widowed,Protective-serv,White,Male,32,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,50,Mexico,<=50K
32,Private,HS-grad,Divorced,Sales,White,Male,43,Philippines,<=50K
34,Private,HS-grad,Never-married,Protective-serv,White,Male,54,United-States,>50K
17,State-gov,10th,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,38,United-States,<=50K
44,Private,10th,Divorced,Other-service,White,Female,57,United-States,<=50K
19,Private,HS-grad,Divorced,Tech-support,White,Male,17,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,26,United-States,>50K
49,Local-gov,Bachelors,Married-civ-spouse,Armed-Forces,White,Male,46,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,47,United-States,<=50K
53,Private,Some-college,Married-civ-spouse,Armed-Forces,White,Male,39,United-States,<=50K
28,Private,HS-grad,Divorced,Adm-clerical,White,Female,24,United-States,<=50K
45,Private,HS-grad,Divorced,Armed-Forces,White,Female,67,Mexico,>50K
21,Private,Some-college,Never-married,Farming-fishing,White,Male,43,United-States,<=50K
51,Private,Some-college,Married-civ-spouse,Protective-serv,White,Female,29,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Female,39,Mexico,<=50K
44,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,45,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,47,Other,<=50K
19,Self-emp-inc,Assoc-voc,Married-civ-spouse,Other-service,Black,Male,51,United-States,<=50K
32,Private,Masters,Never-married,Other-service,White,Male,25,United-States,>50K
52,Private,Bachelors,Never-married,Protective-serv,White,Male,27,United-States,<=50K
39,Private,Some-college,Never-married,Transport-moving,White,Female,32,Other,<=50K
17,Self-emp-not-inc,11th,Never-married,Priv-house-serv,Amer-Indian-Eskimo,Male,46,United-States,<=50K
23,Private,HS-grad,Married-civ-spouse,Tech-support,White,Male,9,United-States,<=50K
54,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,31,Germany,<=50K
44,Private,7th-8th,Never-married,Sales,White,Male,51,United-States,<=50K
21,Private,Some-college,Never-married,Farming-fishing,White,Male,53,United-States,>50K
17,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Female,28,United-States,>50K
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Female,50,United-States,<=50K
17,Private,Some-college,Married-civ-spouse,Craft-repair,White,Female,39,United-States,>50K
35,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,35,Mexico,<=50K
69,Self-emp-not-inc,Bachelors,Widowed,Transport-moving,White,Female,36,United-States,>50K
17,Private,HS-grad,Never-married,Exec-managerial,White,Male,19,United-States,<=50K
35,Local-gov,HS-grad,Never-married,Transport-moving,White,Male,13,United-States,<=50K
55,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,19,United-States,<=50K
47,Private,Some-college,Widowed,Transport-moving,White,Male,32,Philippines,<=50K
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,36,United-States,<=50K
36,Private,HS-grad,Divorced,Other-service,White,Male,31,United-States,<=50K
22,Local-gov,HS-grad,Never-married,Other-service,Asian-Pac-Islander,Male,41,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Farming-fishing,Black,Male,42,United-States,<=50K
41,Private,Some-college,Never-married,Tech-support,White,Male,55,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,16,United-States,<=50K
29,Federal-gov,Some-college,Never-married,Other-service,White,Male,53,United-States,<=50K
35,Local-gov,7th-8th,Married-civ-spouse,Craft-repair,White,Female,33,United-States,<=50K
25,Private,Some-college,Never-married,Tech-support,White,Male,34,United-States,<=50K
40,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Female,46,United-States,>50K
48,Private,Assoc-voc,Divorced,Protective-serv,White,Male,48,United-States,<=50K
46,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,48,United-States,<=50K
22,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Black,Male,27,United-States,>50K
39,Self-emp-inc,Bachelors,Never-married,Prof-specialty,White,Male,50,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,38,United-States,<=50K
51,Private,10th,Married-civ-spouse,Farming-fishing,White,Female,55,United-States,<=50K
35,Private,Some-college,Widowed,Priv-house-serv,White,Male,46,Other,>50K
18,Private,Some-college,Never-married,Handlers-cleaners,Black,Male,36,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Female,53,United-States,>50K
43,Private,Bachelors,Divorced,Armed-Forces,White,Male,52,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Sales,White,Female,50,United-States,>50K
31,Local-gov,Some-college,Separated,Armed-Forces,White,Male,68,Other,<=50K
30,Self-emp-not-inc,Some-college,Divorced,Sales,Black,Female,35,United-States,<=50K
25,Private,10th,Married-civ-spouse,Adm-clerical,Black,Male,49,United-States,<=50K
32,Local-gov,HS-grad,Divorced,Tech-support,White,Male,50,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Sales,White,Female,42,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,31,United-States,<=50K
26,Private,Assoc-voc,Married-civ-spouse,Transport-moving,White,Female,36,United-States,<=50K
39,Federal-gov,HS-grad,Married-civ-spouse,Sales,White,Male,20,United-States,<=50K
38,Local-gov,HS-grad,Never-married,Exec-managerial,Black,Male,30,Other,>50K
50,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,36,United-States,<=50K
52,Private,11th,Widowed,Machine-op-inspct,White,Female,38,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,36,United-States,<=50K
42,Private,7th-8th,Married-civ-spouse,Other-service,White,Male,34,United-States,<=50K
24,Private,11th,Married-civ-spouse,Exec-managerial,White,Female,45,United-States,<=50K
24,Private,Bachelors,Married-civ-spouse,Priv-house-serv,White,Male,63,United-States,>50K
27,Private,HS-grad,Widowed,Transport-moving,White,Male,23,United-States,<=50K
47,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,43,United-States,<=50K
38,Private,Preschool,Widowed,Armed-Forces,White,Male,17,United-States,<=50K
49,Self-emp-not-inc,Bachelors,Never-married,Farming-fishing,Black,Male,48,Mexico,>50K
51,Private,Some-college,Never-married,Adm-clerical,White,Male,45,United-States,<=50K
28,Private,Some-college,Never-married,Prof-specialty,White,Female,40,United-States,<=50K
